word count
monopolistai 12 
mokytojų 12 
mokymų 12 
mokslininkus 12 
moksleivis 12 
mokslai 12 
mobilumo 12 
mobiliojo 12 
mišriai 12 
miškais 12 
mirtingumo 12 
minusus 12 
minusai 12 
minėjimų 12 
michailas 12 
metodiškai 12 
mergaitės 12 
menų 12 
menkinti 12 
melioracijai 12 
mėginsime 12 
mediko 12 
medikais 12 
materialiai 12 
mat 12 
mųstant 12 
masinis 12 
maršrutai 12 
manysime 12 
lygybė 12 
lygiavertį 12 
lyderius 12 
lyderi 12 
lojalumų 12 
logiškų 12 
liuksemburgo 12 
liudvikai 12 
liūdniausia 12 
liudininkas 12 
litrų 12 
literatūros 12 
literatūrų 12 
likimus 12 
ligonis 12 
ligoniams 12 
lietuviškais 12 
liejasi 12 
liberalizavimų 12 
lenino 12 
lengvatines 12 
laukiate 12 
lauk 12 
latvius 12 
langai 12 
laivyno 12 
laimėsime 12 
laimėjimai 12 
laima 12 
laikymų 12 
laikotarpiais 12 
laboratorijų 12 
kylančios 12 
kvorumų 12 
kvalifikaciniai 12 
kvalifikacinį 12 
kvailas 12 
kuruojamos 12 
kūrinys 12 
kūrinį 12 
kūrimui 12 
kūrimu 12 
kultūrinę 12 
kudaba 12 
kryptims 12 
kritikuojama 12 
kriminalinė 12 
krikščionys 12 
kprunskienės 12 
košę 12 
koreguojant 12 
koregavimas 12 
konsultavomės 12 
konstituciškai 12 
konstitucijų 12 
konsolidacijos 12 
konkurentų 12 
konkurentas 12 
koncertų 12 
komunistai 12 
komunikacijų 12 
kompromisinio 12 
kompiuterį 12 
kompensuojamo 12 
komisare 12 
komisarų 12 
komercinius 12 
komandas 12 
kokybe 12 
klubus 12 
klausta 12 
klausiant 12 
klasei 12 
klaidinimas 12 
kišenėse 12 
kirtimo 12 
kioskų 12 
kilnoti 12 
kiekiais 12 
keturiolika 12 
ketiname 12 
kelsime 12 
keliones 12 
keldami 12 
keitėme 12 
keistina 12 
kaunui 12 
kartojamas 12 
kartojama 12 
karjera 12 
karinėms 12 
kapitalinis 12 
kandidatę 12 
kanapių 12 
kanalais 12 
kanalų 12 
kalbėsim 12 
kairioji 12 
kadencijose 12 
kabliukų 12 
kablelis 12 
kabinetai 12 
jūrininkams 12 
jurgio 12 
juodai 12 
jungtinėje 12 
jpinskus 12 
jokiuose 12 
jausis 12 
ix 12 
įvykdę 12 
įvesime 12 
įvertintume 12 
įvertinama 12 
įveda 12 
įvardinta 12 
įvardijimas 12 
įtraukite 12 
įteisintų 12 
įteigti 12 
įtariu 12 
išvykusių 12 
išvardytas 12 
išvardinti 12 
ištirs 12 
ištikimai 12 
įsteigė 12 
įstatus 12 
įstatuose 12 
išspręsite 12 
išskiriamas 12 
išskirčiau 12 
išskaidyti 12 
išsigalvojimas 12 
išsamių 12 
išrinktus 12 
išreikštos 12 
išplėstos 12 
išplėstas 12 
išnyktų 12 
išnyksta 12 
išnuomota 12 
išmokyti 12 
išmokėsime 12 
išmintis 12 
išmanyti 12 
išlikę 12 
išleidome 12 
išleidimo 12 
išklausome 12 
iškėlimas 12 
iškėliau 12 
įsitikinimas 12 
įsiskolinimus 12 
įsipareigotų 12 
išimtiniais 12 
įsileisti 12 
įsigaliojęs 12 
įsidarbina 12 
išduodamos 12 
išdiskutuota 12 
išdėstysiu 12 
išbraukimui 12 
išbandyti 12 
įsakyme 12 
išaiškina 12 
įrengimui 12 
įrengimo 12 
įregistravimo 12 
įregistravę 12 
įrašykime 12 
įrašote 12 
įrašėte 12 
įpratę 12 
investavę 12 
intrigas 12 
intensyvi 12 
inspekcijoje 12 
insinuacijų 12 
iniciatyvomis 12 
informuojame 12 
informacinei 12 
indeksuojama 12 
imtumės 12 
imkite 12 
įkūrimas 12 
ikiteisminių 12 
įjungti 12 
įjungėte 12 
ignoruojamos 12 
įgaliotų 12 
ieškodami 12 
idealų 12 
idealu 12 
ideali 12 
įdarbinant 12 
hidroelektrinės 12 
gyvūnija 12 
gydosi 12 
gudrauti 12 
griūva 12 
grandyje 12 
graikijos 12 
gkirkilu 12 
ginčytinų 12 
ginčyti 12 
ginamos 12 
giname 12 
geriems 12 
gėrė 12 
gerbiamais 12 
geranoriškas 12 
gėlių 12 
gediminas 12 
gausu 12 
gaunate 12 
gatvė 12 
gaminamos 12 
galvotų 12 
galiomis 12 
galiojantiems 12 
galėsi 12 
gabaliukų 12 
formaliųjų 12 
fiskalinė 12 
finansuojant 12 
finansiniu 12 
finansininkas 12 
finansams 12 
filialų 12 
figūruoja 12 
fauna 12 
faktoriai 12 
eurus 12 
europine 12 
europarlamentarai 12 
eurai 12 
esminiams 12 
esančiam 12 
epopėja 12 
epizodų 12 
emocijos 12 
elementaru 12 
ekspertizė 12 
ekologinių 12 
einančius 12 
egzistuojančių 12 
efektyvesnę 12 
dvylikos 12 
dvejopai 12 
duona 12 
duodant 12 
drūtai 12 
doras 12 
dokumentacija 12 
diskutuojami 12 
dirbsiu 12 
dirbsite 12 
dirbom 12 
dirbantieji 12 
dirbančias 12 
dinamika 12 
didesniais 12 
didėjančios 12 
detalę 12 
dėstytojo 12 
dėsnius 12 
dešinei 12 
derliaus 12 
derinimų 12 
departamentus 12 
delegacijose 12 
dėkoti 12 
dėkodamas 12 
degtinė 12 
daugiabučiame 12 
darni 12 
darbuotoju 12 
darbuotoja 12 
dalyvaudami 12 
dalykines 12 
dalinės 12 
civilius 12 
civiliai 12 
citavo 12 
ciniškai 12 
cigarų 12 
cigaretės 12 
chemijos 12 
charakterį 12 
centralizuota 12 
cemento 12 
butuose 12 
būsimojo 12 
būsimoji 12 
budi 12 
briuselis 12 
brazausko 12 
branduolinio 12 
blogis 12 
biurų 12 
biografijoje 12 
bibliotekininkų 12 
bibliotekai 12 
benzinas 12 
bendraturčių 12 
bendrajame 12 
bendradarbiaujame 12 
bendrabučių 12 
beliko 12 
belgijos 12 
bbradauskų 12 
baubas 12 
bankininkystės 12 
bandyta 12 
bandom 12 
balai 12 
baigiamųjų 12 
azuokui 12 
azijos 12 
autonomijos 12 
autonomijų 12 
ausų 12 
aukštuose 12 
aukštesniosios 12 
aukštais 12 
aukščiausiuose 12 
aukščiausieji 12 
augintojams 12 
augintojai 12 
augimu 12 
auditų 12 
auditoriai 12 
atvykusių 12 
atvyktų 12 
atvirkščias 12 
atvesti 12 
atstovavimu 12 
atstovaujant 12 
atstovaujamoji 12 
atstovaujame 12 
atsiųsti 12 
atsistos 12 
atsistatydinus 12 
atsiskaitymų 12 
atsisakydami 12 
atsilieptų 12 
atsidūrę 12 
atsakymu 12 
atsakinėju 12 
atsakas 12 
atrodytume 12 
atostogoms 12 
atmetimui 12 
atliktume 12 
atliekantys 12 
atliekamų 12 
atlaikyti 12 
atkūrė 12 
atkreipsite 12 
atidėtume 12 
atidėliojimas 12 
atidėjome 12 
atgavimo 12 
atgaivinti 12 
atestacijos 12 
ateiname 12 
artūrai 12 
artimiausios 12 
artimai 12 
artima 12 
argumentuota 12 
areštuotas 12 
arenos 12 
apylinkes 12 
apsvarsto 12 
apmokestintas 12 
apmųstyti 12 
apleisti 12 
apibendrinant 12 
apdovanojimų 12 
antstolius 12 
analogiškų 12 
analizuodami 12 
analitikai 12 
alukašenkos 12 
alukašenka 12 
aludarių 12 
alternatyvių 12 
alternatyvi 12 
algirdui 12 
algai 12 
akmenį 12 
aklavietėje 12 
akinius 12 
akcine 12 
akademija 12 
aiškinsimės 12 
aiškinimų 12 
aiškinasi 12 
aiškiais 12 
aikštę 12 
advokatas 12 
administravimu 12 
adekvačios 12 
absoliučių 12 
abrazauskui 12 
zonai 11 
ydingos 11 
vytis 11 
vyriausias 11 
vyresnis 11 
vykstantis 11 
vykęs 11 
vykdote 11 
vykdomus 11 
vykdančios 11 
vstankevičiaus 11 
vsaulio 11 
vokietijai 11 
vmikelėnas 11 
vmargevičienė 11 
vladimiras 11 
visuomeninius 11 
viršutines 11 
viršijus 11 
virginija 11 
vilkinimo 11 
vietai 11 
viešinami 11 
viešbučius 11 
viešbučiai 11 
vienybės 11 
vieninteliam 11 
vienareikšmiai 11 
vidurinėse 11 
vidinę 11 
vicepirmininku 11 
vicepirmininkai 11 
viceministrui 11 
vetuotų 11 
vėsaite 11 
verslų 11 
verkti 11 
verčiamas 11 
vengrija 11 
vengiama 11 
velnias 11 
veiksmingumų 11 
veikiami 11 
veikėjo 11 
veikdami 11 
vedate 11 
vdu 11 
vblinkevičiūtę 11 
vašingtone 11 
vartojate 11 
vartojami 11 
vardus 11 
valstiečiams 11 
valdininko 11 
valdanti 11 
valdų 11 
vaizduoti 11 
vaistinio 11 
vadu 11 
uspaskichas 11 
upę 11 
universitetu 11 
ūkininkavimų 11 
ūkinei 11 
tyrėjas 11 
tylėti 11 
tvarkymu 11 
tvarkų 11 
tvarkingas 11 
tvarkė 11 
turtų 11 
turtinių 11 
turtingesni 11 
turizmui 11 
turizmu 11 
turimo 11 
turimi 11 
tūkstančiams 11 
tuberkuliozės 11 
tualetų 11 
trylika 11 
trukdytų 11 
trišalę 11 
trigalvis 11 
tretiesiems 11 
trėmimo 11 
trečius 11 
trečiadienio 11 
trauma 11 
traukiasi 11 
tranzitu 11 
transliuojamos 11 
transliacijų 11 
traktavimo 11 
tobulina 11 
tobula 11 
tiltų 11 
tikslius 11 
tikslinimo 11 
tikruose 11 
tiesioginiams 11 
tiekiamos 11 
tiekėjais 11 
teršimo 11 
teroro 11 
terminuotų 11 
terminologija 11 
terminalas 11 
teoriniai 11 
tenkinimo 11 
telkti 11 
telkinio 11 
tekstilės 11 
teisėsaugai 11 
teirautis 11 
teiktumėte 11 
teigimu 11 
technologijų 11 
teatrų 11 
tautybė 11 
taupiau 11 
tatena 11 
taškuose 11 
tarša 11 
taros 11 
tarnybines 11 
tarnybinė 11 
tariamų 11 
taivano 11 
taisymai 11 
taisyklėms 11 
taisomi 11 
taisėme 11 
taikymui 11 
švietimu 11 
šventai 11 
sveikinimas 11 
švarus 11 
svarių 11 
svarbiausio 11 
švaistytis 11 
švaistyti 11 
švaistymas 11 
suvienyti 11 
suvaryti 11 
sutvarkykime 11 
sutvarko 11 
sutuoktiniui 11 
suteiksite 11 
sutaupė 11 
sutarus 11 
sustabdytume 11 
susivienijimų 11 
susitartų 11 
susitarimams 11 
susitariama 11 
susisteminti 11 
susirūpinęs 11 
susirinkusiems 11 
susikaupusias 11 
susijungimo 11 
susiejant 11 
susidurs 11 
surinkome 11 
surenkamos 11 
surenkame 11 
suprask 11 
supirkimų 11 
suolo 11 
sunkiausia 11 
sunkaus 11 
sunerimę 11 
sumokėtos 11 
sumokėję 11 
sulaukta 11 
sulaikytas 11 
sukurs 11 
sujungiant 11 
sujaukta 11 
sugebėtume 11 
sugadintas 11 
suformuosime 11 
suformuoja 11 
suformuluotų 11 
suėmimo 11 
suėjus 11 
suderėta 11 
sudarote 11 
sudarom 11 
subjektyvus 11 
streikuoja 11 
strategines 11 
stovyklose 11 
stovite 11 
stovintis 11 
stojimas 11 
stiprinama 11 
steponavičiau 11 
stenograma 11 
stebisi 11 
stebimės 11 
stebėsime 11 
status 11 
stalinas 11 
stagnacija 11 
stabtelėti 11 
stabdoma 11 
spręstinų 11 
spėta 11 
specifines 11 
specialiajame 11 
spartesnį 11 
sovietmečio 11 
šovė 11 
solidų 11 
šokiravo 11 
sodybų 11 
sodo 11 
socialiniame 11 
socialinėm 11 
šnekate 11 
šnekama 11 
smulkmenos 11 
smėlį 11 
sluoksnio 11 
slovakijos 11 
skyrium 11 
skubus 11 
skubėjimo 11 
skubate 11 
skolininko 11 
skirto 11 
skirstys 11 
skambučiai 11 
skaldyti 11 
skaitę 11 
skaidraus 11 
skaičiavote 11 
šiuolaikinių 11 
situacijose 11 
sistemoms 11 
sisteminio 11 
sisteminį 11 
simbolius 11 
šiltnamių 11 
šildymui 11 
šildymas 11 
šįkart 11 
signalus 11 
siekiantys 11 
siekianti 11 
siekiančioms 11 
siauros 11 
siaura 11 
sgirdauskas 11 
šešta 11 
šešėlį 11 
serijos 11 
sergantiems 11 
sergamumų 11 
septintų 11 
seniūnija 11 
senelius 11 
sektoriams 11 
sėdintiems 11 
sųvokai 11 
savikontrolės 11 
sųvartynai 11 
savanoriškų 11 
sųvadas 11 
sauliaus 11 
šaukiamas 11 
saugojo 11 
sauga 11 
santykiu 11 
santuokų 11 
sųmatas 11 
sųlygose 11 
salamakinai 11 
sakysite 11 
sakai 11 
rytinis 11 
rytinės 11 
ryšiu 11 
rūpėtų 11 
ruošiausi 11 
rūkoma 11 
rugsėjį 11 
romualdas 11 
romualdų 11 
romualda 11 
romų 11 
romo 11 
rkšanienę 11 
rinktųsi 11 
rgudaitis 11 
rgarbaravičius 11 
rezonansinius 11 
retoriškai 11 
restruktūrizavimas 11 
restoranų 11 
reorganizuojant 11 
rentgeno 11 
renginyje 11 
renginį 11 
rengėte 11 
remkime 11 
rėmiausi 11 
rekonstravimo 11 
rekomenduoju 11 
reiškiniai 11 
reiškiama 11 
reikmės 11 
reikaluose 11 
reikalingumu 11 
reguliuos 11 
reguliuojant 11 
reguliuojamų 11 
reglamentu 11 
registruose 11 
reformuojant 11 
redakcinei 11 
realizavimas 11 
realiu 11 
reaguojate 11 
rbudbergytė 11 
rbaškienė 11 
ratus 11 
ratifikuojame 11 
rašyta 11 
rašykime 11 
raštiškas 11 
raskite 11 
rasis 11 
rašant 11 
raidėmis 11 
radarų 11 
radarai 11 
racionaliausias 11 
quo 11 
pvilkui 11 
pusvalandis 11 
publikacijos 11 
propaganda 11 
promilių 11 
prokurorais 11 
progresinio 11 
profesiniu 11 
procesinius 11 
procesinių 11 
priverstinio 11 
privalėsime 11 
privalai 11 
pritarkite 11 
pristatytų 11 
priskyrimas 11 
priskirtų 11 
prisiminė 11 
prisijungimų 11 
prisijungė 11 
prisiekėme 11 
prilygsta 11 
priklausomybių 11 
priklausome 11 
priklausančius 11 
priimtumėte 11 
priimkim 11 
priiminėja 11 
prigimtį 11 
prievartinis 11 
prieštaraujanti 11 
priešingų 11 
priėjau 11 
prieinamos 11 
pridėsiu 11 
pridėsime 11 
priderinti 11 
pridarė 11 
priartėti 11 
prezidentūrai 11 
prevenciškai 11 
prevencinę 11 
pretenduos 11 
pretendentus 11 
pretendentams 11 
pretekstų 11 
preliminarų 11 
preambulę 11 
prašymais 11 
prastesnė 11 
prašosi 11 
prarastos 11 
praplečiama 11 
pranešėjų 11 
praleistas 11 
praeitas 11 
pradedamos 11 
potencialiais 11 
porai 11 
populistinių 11 
populiarumo 11 
politikavimų 11 
plėtojimų 11 
plenarinis 11 
plenariniam 11 
plauti 11 
plaukioja 11 
plaučių 11 
planuotų 11 
pirmininkaus 11 
pirminėje 11 
pirmalaikių 11 
pirmadienis 11 
pinkles 11 
piniginiai 11 
pilietė 11 
pildomas 11 
pikti 11 
pigios 11 
perviršis 11 
pertvarkymų 11 
pertvarkų 11 
perteklinės 11 
personalijos 11 
perkrauta 11 
perkame 11 
perfrazuojant 11 
perėjimų 11 
penketų 11 
pedagoginis 11 
pedagoginio 11 
pedagoginę 11 
paveldėti 11 
pavėlavęs 11 
pavadinkime 11 
patvirtinančius 11 
patikslinimai 11 
patikslinamos 11 
patikrintų 11 
pateikiate 11 
pateikiamų 11 
patalpa 11 
pastebimas 11 
pastatytų 11 
pastatys 11 
pastatais 11 
pastaboje 11 
paskola 11 
paskirs 11 
paskelbto 11 
paskelbimų 11 
pasiūlytumėte 11 
pasiūlius 11 
pasitarimuose 11 
pasitarimų 11 
pasisakysiu 11 
pasisakęs 11 
pasirinktos 11 
pasirinktinai 11 
pasirengusių 11 
pasirengusios 11 
pasirašydami 11 
pasipiktinimų 11 
pasikeitusios 11 
pasikeitusių 11 
pasigirdo 11 
pasiginčyti 11 
pasiekiamas 11 
pasidomėjau 11 
pasidalijimas 11 
pasaulines 11 
pašalinta 11 
pasakymų 11 
pasakydavo 11 
partiškumo 11 
parodymas 11 
parodoma 11 
parlamentiniu 11 
parengiamieji 11 
paremčiau 11 
pareiškiame 11 
parduotų 11 
pardavėme 11 
parašytų 11 
paras 11 
paprašykime 11 
papirkinėti 11 
papildėme 11 
paneigta 11 
paneigė 11 
panaudojimui 11 
panaikinant 11 
paminklosaugos 11 
pamatysim 11 
pamatėte 11 
palyginkime 11 
paliudyti 11 
paleisime 11 
pakreipti 11 
paklusti 11 
pakliūti 11 
pakeliama 11 
pakeitime 11 
pakastas 11 
pakalbėsime 11 
pakalbėjo 11 
pajuokos 11 
paisyti 11 
pagundų 11 
pagerintume 11 
pagamintų 11 
pagaminta 11 
pagalvotų 11 
pagalvos 11 
paėmiau 11 
padirbės 11 
padirba 11 
padidėjusios 11 
padidėjęs 11 
padėjęs 11 
padaromas 11 
padalyta 11 
pacientus 11 
pabloginti 11 
pabandykite 11 
organizuojamos 11 
organizatorių 11 
organizatoriams 11 
organizacinis 11 
organizacijom 11 
optimaliausių 11 
optimaliai 11 
optimalaus 11 
opozicinei 11 
oponuoti 11 
operatoriaus 11 
operacinių 11 
onkologinės 11 
olandai 11 
okupuoti 11 
okupuota 11 
okupacijoms 11 
oficialia 11 
odontologijos 11 
objektyvius 11 
nutrūksta 11 
nutiko 11 
nutarus 11 
nutarėte 11 
nustoti 11 
nustatytai 11 
nustatėte 11 
nusprendę 11 
nuskriaustas 11 
nusišalina 11 
nusipirkęs 11 
nusavintų 11 
nušauti 11 
nuotraukos 11 
nuosekliau 11 
nuomininkai 11 
numerių 11 
numeracija 11 
numatytiems 11 
numatantis 11 
nulinį 11 
nuleisti 11 
nukentėjusio 11 
nukentėjusiesiems 11 
notarus 11 
notarinius 11 
norvegija 11 
normai 11 
norėdamos 11 
nkvd 11 
nihilizmų 11 
nevienareikšmiškai 11 
nevertinti 11 
netobulas 11 
netiria 11 
neteisingos 11 
neteikiame 11 
netaiko 11 
nesvarstomas 11 
nesvarsto 11 
nesvarbūs 11 
nesutaria 11 
nesusipratimų 11 
nesulaukęs 11 
nesuinteresuoti 11 
nesuderintos 11 
nesuderinti 11 
nesudaroma 11 
neskyrė 11 
nesikerta 11 
nesijaudinti 11 
nereiks 11 
nereikalingu 11 
nerasite 11 
neprivaloma 11 
nepritarimų 11 
nepratęsti 11 
neprasidėjo 11 
nepavyktų 11 
nepataisytas 11 
nepastebėjau 11 
nepasitikėti 11 
neparašė 11 
nepanaudoti 11 
nepamatuotas 11 
nepalaiko 11 
nepakako 11 
nepaisoma 11 
nepagrįstos 11 
nepadidėjo 11 
nepadėjo 11 
nepadeda 11 
nenurodė 11 
nenumatome 11 
nenorėdama 11 
nenaudai 11 
neleistinai 11 
neleista 11 
nelegali 11 
nelaikyti 11 
nekuria 11 
nekokybiškai 11 
neklaidinkite 11 
nekalbėčiau 11 
nejauku 11 
nejaučiu 11 
neišlaikė 11 
neįsigilinęs 11 
neišgirdo 11 
neįrašytas 11 
negyveno 11 
negerus 11 
negaudavo 11 
negalvojant 11 
negaila 11 
neeilinio 11 
nedings 11 
nedelsdami 11 
nedarėme 11 
nebijome 11 
nebeturės 11 
nebereikės 11 
nebegalioja 11 
nebegalime 11 
nebalsuoja 11 
neatsiejama 11 
neatsakysiu 11 
neatitikimų 11 
neatidėlioti 11 
neapsvarstė 11 
neaiškumo 11 
neaiškius 11 
naujokai 11 
naudotojas 11 
n 11 
mūšis 11 
muitininkams 11 
muitinei 11 
moralus 11 
monopolio 11 
monopolijų 11 
monitoringas 11 
mokysis 11 
mokslininkais 11 
mokos 11 
modernių 11 
modelius 11 
modeliai 11 
misijai 11 
mirusių 11 
minimų 11 
metro 11 
metodų 11 
metodikų 11 
metmenis 11 
mėsų 11 
meistriškumo 11 
mėgstu 11 
mėgstame 11 
medalį 11 
matymas 11 
matuoti 11 
matomos 11 
materialines 11 
mašinomis 11 
maršrutu 11 
mapavilionienė 11 
manipuliavimas 11 
mamų 11 
malonumas 11 
maksimalių 11 
maišo 11 
mainyti 11 
mafija 11 
mada 11 
lygius 11 
lygioje 11 
lyga 11 
lydinčiojo 11 
lydimųjį 11 
logotipų 11 
logiškos 11 
liudijimai 11 
lįsti 11 
likusias 11 
likome 11 
likau 11 
ligi 11 
liberaldemokratams 11 
liberalas 11 
lengvųjų 11 
lengvosios 11 
lengviesiems 11 
lengvatinį 11 
lenda 11 
lėktuvų 11 
leiskit 11 
leidinyje 11 
leidiniai 11 
laukus 11 
lauktų 11 
laukta 11 
laukinė 11 
laukiau 11 
laukiančių 11 
latviams 11 
laisvųjų 11 
laikysena 11 
laikymosi 11 
laikraštį 11 
laikotarpių 11 
laikinumo 11 
laikiausi 11 
kyšių 11 
kviečiau 11 
kvailai 11 
kuruojantis 11 
kursime 11 
kurs 11 
kuriami 11 
kryptim 11 
kritikai 11 
kremavimų 11 
kreiptumės 11 
kovodami 11 
kosmetiniai 11 
korupciniai 11 
korekcijas 11 
koregavimo 11 
kontroliuojame 11 
kontrolieriais 11 
kontora 11 
kontaktų 11 
konstruktyvų 11 
konstatuojate 11 
konkurencinį 11 
konkurencingos 11 
konkretu 11 
konjunktūros 11 
kongreso 11 
koncernui 11 
koncepcijas 11 
komponentų 11 
komplikacijų 11 
kompleksinė 11 
kompiuteriais 11 
kompetencijų 11 
komerciniams 11 
komandiruotė 11 
kolegiškai 11 
kolegialiai 11 
kokybinius 11 
kokybinių 11 
knygoje 11 
klysti 11 
klystate 11 
klerkas 11 
klausiančiųjų 11 
klausausi 11 
klaidino 11 
kitųkart 11 
kirkilai 11 
kinų 11 
kilusi 11 
kilnojamųsias 11 
kilimui 11 
kerta 11 
kelnes 11 
kelionė 11 
keliantis 11 
keletui 11 
keleriems 11 
keleiviams 11 
keičiamame 11 
kategorijomis 11 
katastrofos 11 
kaštais 11 
karštu 11 
kariškiais 11 
kariniuose 11 
karininko 11 
kapinėse 11 
kantrūs 11 
kankinti 11 
kaltinami 11 
kaltiname 11 
kalinius 11 
kalėdinį 11 
kalbėtojas 11 
kaimai 11 
kadastrinių 11 
kadastre 11 
kabutėse 11 
juokingas 11 
juokauti 11 
juodus 11 
jungtinėmis 11 
jungia 11 
judėtų 11 
jubiliejaus 11 
jprapiesčio 11 
jolekų 11 
jokiai 11 
jėgainių 11 
jdautartas 11 
jautrių 11 
jaustų 11 
jaunoji 11 
jaunimu 11 
jaučiama 11 
įvykusios 11 
įvykusiame 11 
įvairiausios 11 
įtemptas 11 
įteisinus 11 
įtakingas 11 
išvystyta 11 
išvardytus 11 
ištyrimo 11 
ištvermingiausi 11 
istorijų 11 
išteisino 11 
įstatai 11 
ištarnautus 11 
išsprendus 11 
išskyrė 11 
išsispręstų 11 
išsiplėsti 11 
išsikelti 11 
išsiaiškino 11 
išsiaiškinau 11 
išsiaiškina 11 
išryškėja 11 
išrinkimas 11 
išrenkamas 11 
išraiškos 11 
išplėstinė 11 
išplečiamas 11 
įspėjimų 11 
išnaudota 11 
išmokėjimų 11 
išmintingų 11 
išlikimo 11 
išlaikomos 11 
iškraipyti 11 
išklausėte 11 
iškilusių 11 
iškilusias 11 
iškėlęs 11 
iškeldinti 11 
įsivedė 11 
įsivaizduokime 11 
įsisavinti 11 
įsikūrimo 11 
išgirdusi 11 
išgirdom 11 
išgėrus 11 
išgauti 11 
išėjau 11 
išduodama 11 
išdrįs 11 
išdėstytų 11 
išbūti 11 
išbraukiate 11 
išanalizavote 11 
įrašytų 11 
įrašykite 11 
įrankius 11 
įpareigojantis 11 
investicinis 11 
investicinę 11 
inventorizacijų 11 
interpretavimo 11 
interpretacijos 11 
interpretacija 11 
integruojami 11 
institutu 11 
iniciatoriaus 11 
informatikos 11 
informacinėje 11 
informacijoje 11 
individualizuoti 11 
individualia 11 
individo 11 
impulsų 11 
ilsisi 11 
ignoravimas 11 
įeinant 11 
įdomius 11 
ideologija 11 
gyvulininkystės 11 
gyvenviečių 11 
gyvenam 11 
gyvavimo 11 
gyva 11 
gynėjas 11 
gydomi 11 
gvagnoriaus 11 
greitojo 11 
greitas 11 
gradacija 11 
golfų 11 
girdėjom 11 
ginkluoti 11 
ginčams 11 
ginančių 11 
ginamas 11 
gimti 11 
gimbrasienę 11 
gestas 11 
gerove 11 
gėrimas 11 
gėrimų 11 
gerbiamos 11 
generolų 11 
gausybės 11 
gausių 11 
gųsdinimai 11 
garsūs 11 
garantijomis 11 
galvokite 11 
galvojote 11 
galiojančioje 11 
galintys 11 
galileo 11 
galėjom 11 
galas 11 
gaisrų 11 
fragmentų 11 
formuotų 11 
formuluojate 11 
formuluojamas 11 
formulavau 11 
formom 11 
formalių 11 
fondais 11 
firmoms 11 
finansinėmis 11 
filialams 11 
fiksuotų 11 
federacijų 11 
fašizmų 11 
farmakotechnikams 11 
ezingeris 11 
ex 11 
europiečiais 11 
etnokultūros 11 
etiškai 11 
eterį 11 
etatas 11 
estus 11 
estijai 11 
esančiais 11 
elkitės 11 
elektroninį 11 
eksportuoja 11 
ekscelencijai 11 
ekscelencijų 11 
ekonominėms 11 
ekologinio 11 
ekarpickienės 11 
eini 11 
einančių 11 
eidama 11 
egzistuojanti 11 
egzistavimo 11 
egidijui 11 
efektyvesnių 11 
edukacijos 11 
dvejopas 11 
dvasiškai 11 
duobė 11 
dukart 11 
dubliuoti 11 
dubliuojamos 11 
drastiškas 11 
donorystę 11 
diskutavau 11 
diskriminuojamas 11 
diskriminavimo 11 
dirbtinių 11 
diplomatams 11 
dingimo 11 
dilemų 11 
diktatūra 11 
dievų 11 
dienpinigius 11 
diegiama 11 
didintų 11 
destabilizuoti 11 
derybinės 11 
derinome 11 
derėjo 11 
deramo 11 
demokratiškas 11 
demokratinei 11 
demagogijos 11 
delegacijoms 11 
deklaruojant 11 
deklaruojamos 11 
deklaruojamas 11 
deklaravome 11 
datomis 11 
darymo 11 
darydama 11 
darot 11 
darinį 11 
darbovietėje 11 
darbingi 11 
darbingas 11 
dalyviais 11 
dalykinių 11 
dalios 11 
cirko 11 
centriniam 11 
čempionams 11 
buvusiomis 11 
būstinėje 11 
būsimosios 11 
būsena 11 
būrio 11 
buldozeriu 11 
būdingos 11 
brangstant 11 
brandų 11 
blokuoja 11 
blogio 11 
blaškosi 11 
biurokratiškai 11 
biurokratinio 11 
birštono 11 
biomedicinos 11 
berniukų 11 
berniukai 11 
benzinu 11 
bendravo 11 
bendravimų 11 
bendrauju 11 
bėgimas 11 
bazinius 11 
bausme 11 
baudomis 11 
barjeras 11 
bankrotų 11 
baltos 11 
baltarusių 11 
balkanų 11 
baisiai 11 
baigiamos 11 
avaringumo 11 
avarinės 11 
autorė 11 
